program_code,region,model_line,my,term_months,model_code,model_description,lease_cash,mf_tier_1,mf_tier_2,mf_tier_3,mf_tier_4,mf_tier_5,mf_tier_6,mf_tier_7,mf_tier_8,residual_pct
H202,MS,SANTA FE,2026,48,65492AT5,Limited AWD,0,0.0016,0.0016,0.0018,0.00197,0.00222,0.00235,0.00247,0.00413,0.5
H202,MS,SANTA FE,2026,48,65492FT5,Limited FWD,250,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.59
H202,MS,SANTA FE,2026,48,654C2AT5,Calligraphy AWD,750,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.57
H202,MS,SANTA FE,2026,48,654C2FT5,Calligraphy FWD,0,0.00138,0.00138,0.00158,0.00175,0.002,0.00213,0.00225,0.00413,0.49
H202,MS,SANTA FE,2025,24,65402AT5,4dr Wgn 2.5L SE AWD,0,0.00024,0.00024,0.00038,0.00052,0.00064,0.00081,0.00108,0.00362,0.67
H202,MS,SANTA FE,2025,24,65402FT5,4dr Wgn 2.5L SE FWD,3000,0.00199,0.00199,0.00213,0.00227,0.00239,0.00256,0.00283,0.00362,0.65
H202,MS,SANTA FE,2025,24,65432AT5,4dr Wgn 2.5L SEL AWD,0,0.00029,0.00029,0.00043,0.00057,0.00069,0.00086,0.00113,0.00362,0.67
H202,MS,SANTA FE,2025,24,65432FT5,4dr Wgn 2.5L SEL FWD,3750,0.00192,0.00192,0.00206,0.0022,0.00232,0.00249,0.00276,0.00362,0.63
H202,MS,SANTA FE,2025,24,65462AT5,4dr Wgn 2.5L XRT AWD,0,0.00048,0.00048,0.00062,0.00076,0.00088,0.00105,0.00132,0.00362,0.68
H202,MS,SANTA FE,2025,24,65492AT5,4dr Wgn 2.5T Limited AWD,0,0.00014,0.00014,0.00028,0.00042,0.00054,0.00071,0.00098,0.00362,0.68
H202,MS,SANTA FE,2025,24,65492FT5,4dr Wgn 2.5T Limited FWD,0,0.00008,0.00008,0.00022,0.00036,0.00048,0.00065,0.00092,0.00362,0.68
H202,MS,SANTA FE,2025,24,654C2AT5,4dr Wgn 2.5T Calligraphy AWD,0,0.00034,0.00034,0.00048,0.00062,0.00074,0.00091,0.00118,0.00362,0.69
H202,MS,SANTA FE,2025,24,654C2FT5,4dr Wgn 2.5T Calligraphy FWD,0,0.00002,0.00002,0.00016,0.0003,0.00042,0.00059,0.00086,0.00362,0.68
H202,MS,SANTA FE,2025,36,65402AT5,4dr Wgn 2.5L SE AWD,1000,0.00217,0.00217,0.00235,0.00249,0.00269,0.00282,0.00291,0.00354,0.65
H202,MS,SANTA FE,2025,36,65402FT5,4dr Wgn 2.5L SE FWD,1250,0.00204,0.00204,0.00222,0.00236,0.00256,0.00269,0.00278,0.00354,0.64
H202,MS,SANTA FE,2025,36,65432AT5,4dr Wgn 2.5L SEL AWD,1000,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.65
H202,MS,SANTA FE,2025,36,65432FT5,4dr Wgn 2.5L SEL FWD,1500,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.64
H202,MS,SANTA FE,2025,36,65462AT5,4dr Wgn 2.5L XRT AWD,2500,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.61
H202,MS,SANTA FE,2025,36,65492AT5,4dr Wgn 2.5T Limited AWD,0,0.00122,0.00122,0.0014,0.00154,0.00174,0.00187,0.00196,0.00354,0.63
H202,MS,SANTA FE,2025,36,65492FT5,4dr Wgn 2.5T Limited FWD,0,0.00112,0.00112,0.0013,0.00144,0.00164,0.00177,0.00186,0.00354,0.63
H202,MS,SANTA FE,2025,36,654C2AT5,4dr Wgn 2.5T Calligraphy AWD,1500,0.0018,0.0018,0.00198,0.00212,0.00232,0.00245,0.00254,0.00354,0.63
H202,MS,SANTA FE,2025,36,654C2FT5,4dr Wgn 2.5T Calligraphy FWD,0,0.00114,0.00114,0.00132,0.00146,0.00166,0.00179,0.00188,0.00354,0.63
H202,MS,SANTA FE,2025,39,65402AT5,4dr Wgn 2.5L SE AWD,1750,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,0.00298,0.00354,0.6
H202,MS,SANTA FE,2025,39,65402FT5,4dr Wgn 2.5L SE FWD,2250,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.59
H202,MS,SANTA FE,2025,39,65432AT5,4dr Wgn 2.5L SEL AWD,2000,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.59
H202,MS,SANTA FE,2025,39,65432FT5,4dr Wgn 2.5L SEL FWD,1750,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,0.00298,0.00354,0.6
H202,MS,SANTA FE,2025,39,65462AT5,4dr Wgn 2.5L XRT AWD,2500,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.58
H202,MS,SANTA FE,2025,39,65492AT5,4dr Wgn 2.5T Limited AWD,0,0.00125,0.00125,0.00143,0.00157,0.00177,0.0019,0.00199,0.00354,0.6
H202,MS,SANTA FE,2025,39,65492FT5,4dr Wgn 2.5T Limited FWD,2750,0.00209,0.00209,0.00227,0.00241,0.00261,0.00274,0.00283,0.00354,0.59
H202,MS,SANTA FE,2025,39,654C2AT5,4dr Wgn 2.5T Calligraphy AWD,3250,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.59
H202,MS,SANTA FE,2025,39,654C2FT5,4dr Wgn 2.5T Calligraphy FWD,3250,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,0.00296,0.00354,0.59
H202,MS,SANTA FE,2025,48,65402AT5,4dr Wgn 2.5L SE AWD,1000,0.00261,0.00261,0.00281,0.00298,0.00323,0.00336,0.00348,0.00413,0.54
H202,MS,SANTA FE,2025,48,65402FT5,4dr Wgn 2.5L SE FWD,2000,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.52
H202,MS,SANTA FE,2025,48,65432AT5,4dr Wgn 2.5L SEL AWD,2000,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.51
H202,MS,SANTA FE,2025,48,65432FT5,4dr Wgn 2.5L SEL FWD,0,0.00097,0.00097,0.00117,0.00134,0.00159,0.00172,0.00184,0.00413,0.45
H202,MS,SANTA FE,2025,48,65462AT5,4dr Wgn 2.5L XRT AWD,0,0.0012,0.0012,0.0014,0.00157,0.00182,0.00195,0.00207,0.00413,0.46
H202,MS,SANTA FE,2025,48,65492AT5,4dr Wgn 2.5T Limited AWD,0,0.0009,0.0009,0.0011,0.00127,0.00152,0.00165,0.00177,0.00413,0.46
H202,MS,SANTA FE,2025,48,65492FT5,4dr Wgn 2.5T Limited FWD,0,0.00065,0.00065,0.00085,0.00102,0.00127,0.0014,0.00152,0.00413,0.45
H202,MS,SANTA FE,2025,48,654C2AT5,4dr Wgn 2.5T Calligraphy AWD,0,0.00089,0.00089,0.00109,0.00126,0.00151,0.00164,0.00176,0.00413,0.46
H202,MS,SANTA FE,2025,48,654C2FT5,4dr Wgn 2.5T Calligraphy FWD,0,0.00065,0.00065,0.00085,0.00102,0.00127,0.0014,0.00152,0.00413,0.45
H202,MS,SANTA FE HEV,2026,36,654E2ABS,SE Hybrid AWD,0,,,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,
H202,MS,SANTA FE HEV,2026,36,654E2FBS,SE Hybrid FWD,250,,,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,
H202,MS,SANTA FE HEV,2026,36,654F2ABS,SEL Hybrid AWD,0,,,0.0022,0.0022,0.00238,0.00252,0.00272,0.00285,
H202,MS,SANTA FE HEV,2026,36,654F2FBS,SEL Hybrid FWD,0,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2026,36,654J2ABS,Limited Hybrid AWD,1000,,,0.00244,0.00244,0.00262,0.00276,0.00296,0.00309,
H202,MS,SANTA FE HEV,2026,36,654J2FBS,Limited Hybrid FWD,750,,,0.00211,0.00211,0.00229,0.00243,0.00263,0.00276,
H202,MS,SANTA FE HEV,2026,36,654M2ABS,Calligraphy Hybrid AWD,750,,,0.00234,0.00234,0.00252,0.00266,0.00286,0.00299,
H202,MS,SANTA FE HEV,2026,36,654M2FBS,Calligraphy Hybrid FWD,750,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2026,39,654E2ABS,SE Hybrid AWD,0,,,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,
H202,MS,SANTA FE HEV,2026,39,654E2FBS,SE Hybrid FWD,0,,,0.00221,0.00221,0.00239,0.00253,0.00273,0.00286,
H202,MS,SANTA FE HEV,2026,39,654F2ABS,SEL Hybrid AWD,0,,,0.00223,0.00223,0.00241,0.00255,0.00275,0.00288,
H202,MS,SANTA FE HEV,2026,39,654F2FBS,SEL Hybrid FWD,250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2026,39,654J2ABS,Limited Hybrid AWD,0,,,0.00223,0.00223,0.00241,0.00255,0.00275,0.00288,
H202,MS,SANTA FE HEV,2026,39,654J2FBS,Limited Hybrid FWD,500,,,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,
H202,MS,SANTA FE HEV,2026,39,654M2ABS,Calligraphy Hybrid AWD,0,,,0.0022,0.0022,0.00238,0.00252,0.00272,0.00285,
H202,MS,SANTA FE HEV,2026,39,654M2FBS,Calligraphy Hybrid FWD,0,,,0.00215,0.00215,0.00233,0.00247,0.00267,0.0028,
H202,MS,SANTA FE HEV,2026,48,654E2ABS,SE Hybrid AWD,1750,,,0.0027,0.0027,0.0029,0.00307,0.00332,0.00345,
H202,MS,SANTA FE HEV,2026,48,654E2FBS,SE Hybrid FWD,0,,,0.0018,0.0018,0.002,0.00217,0.00242,0.00255,
H202,MS,SANTA FE HEV,2026,48,654F2ABS,SEL Hybrid AWD,1000,,,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,
H202,MS,SANTA FE HEV,2026,48,654F2FBS,SEL Hybrid FWD,250,,,0.00269,0.00269,0.00289,0.00306,0.00331,0.00344,
H202,MS,SANTA FE HEV,2026,48,654J2ABS,Limited Hybrid AWD,0,,,0.00269,0.00269,0.00289,0.00306,0.00331,0.00344,
H202,MS,SANTA FE HEV,2026,48,654J2FBS,Limited Hybrid FWD,250,,,0.0027,0.0027,0.0029,0.00307,0.00332,0.00345,
H202,MS,SANTA FE HEV,2026,48,654M2ABS,Calligraphy Hybrid AWD,500,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,SANTA FE HEV,2026,48,654M2FBS,Calligraphy Hybrid FWD,250,,,0.0027,0.0027,0.0029,0.00307,0.00332,0.00345,
H202,MS,SANTA FE HEV,2025,36,654F2ABS,4dr Wgn SEL Hybrid AWD,750,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,SANTA FE HEV,2025,36,654F2FBS,4dr Wgn SEL Hybrid FWD,1250,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,SANTA FE HEV,2025,36,654J2ABS,4dr Wgn Limited Hybrid AWD,1250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2025,36,654J2FBS,4dr Wgn Limited Hybrid FWD,3000,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2025,36,654M2ABS,4dr Wgn Calligraphy Hybrid AWD,0,,,0.00145,0.00145,0.00163,0.00177,0.00197,0.0021,
H202,MS,SANTA FE HEV,2025,36,654M2FBS,4dr Wgn Calligraphy Hybrid FWD,2250,,,0.00223,0.00223,0.00241,0.00255,0.00275,0.00288,
H202,MS,SANTA FE HEV,2025,39,654F2ABS,4dr Wgn SEL Hybrid AWD,0,,,0.00193,0.00193,0.00211,0.00225,0.00245,0.00258,
H202,MS,SANTA FE HEV,2025,39,654F2FBS,4dr Wgn SEL Hybrid FWD,1250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2025,39,654J2ABS,4dr Wgn Limited Hybrid AWD,2500,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2025,39,654J2FBS,4dr Wgn Limited Hybrid FWD,2250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2025,39,654M2ABS,4dr Wgn Calligraphy Hybrid AWD,2250,,,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,
H202,MS,SANTA FE HEV,2025,39,654M2FBS,4dr Wgn Calligraphy Hybrid FWD,3250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SANTA FE HEV,2025,48,654F2ABS,4dr Wgn SEL Hybrid AWD,250,,,0.00266,0.00266,0.00286,0.00303,0.00328,0.00341,
H202,MS,SANTA FE HEV,2025,48,654F2FBS,4dr Wgn SEL Hybrid FWD,1500,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,SANTA FE HEV,2025,48,654J2ABS,4dr Wgn Limited Hybrid AWD,1000,,,0.00266,0.00266,0.00286,0.00303,0.00328,0.00341,
H202,MS,SANTA FE HEV,2025,48,654J2FBS,4dr Wgn Limited Hybrid FWD,1500,,,0.00264,0.00264,0.00284,0.00301,0.00326,0.00339,
H202,MS,SANTA FE HEV,2025,48,654M2ABS,4dr Wgn Calligraphy Hybrid AWD,2500,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,SANTA FE HEV,2025,48,654M2FBS,4dr Wgn Calligraphy Hybrid FWD,1000,,,0.00267,0.00267,0.00287,0.00304,0.00329,0.00342,
H202,MS,SONATA,2026,24,29412F4S,SE,0,,,0.00185,0.00185,0.00199,0.00213,0.00225,0.00242,
H202,MS,SONATA,2026,24,29442A4S,SEL Sport AWD,0,,,0.00202,0.00202,0.00216,0.0023,0.00242,0.00259,
H202,MS,SONATA,2026,24,29442F4S,SEL Sport,0,,,0.00198,0.00198,0.00212,0.00226,0.00238,0.00255,
H202,MS,SONATA,2026,24,29472FT5,N Line,250,,,0.00179,0.00179,0.00193,0.00207,0.00219,0.00236,
H202,MS,SONATA,2026,36,29412F4S,SE,1750,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2026,36,29442A4S,SEL Sport AWD,1000,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2026,36,29442F4S,SEL Sport,1750,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2026,36,29472FT5,N Line,0,,,0.00217,0.00217,0.00235,0.00249,0.00269,0.00282,
H202,MS,SONATA,2026,39,29412F4S,SE,250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2026,39,29442A4S,SEL Sport AWD,0,,,0.00197,0.00197,0.00215,0.00229,0.00249,0.00262,
H202,MS,SONATA,2026,39,29442F4S,SEL Sport,1000,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2026,39,29472FT5,N Line,0,,,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,
H202,MS,SONATA,2026,48,29412F4S,SE,0,,,0.0026,0.0026,0.0028,0.00297,0.00322,0.00335,
H202,MS,SONATA,2026,48,29442A4S,SEL Sport AWD,0,,,0.00267,0.00267,0.00287,0.00304,0.00329,0.00342,
H202,MS,SONATA,2026,48,29442F4S,SEL Sport,0,,,0.00265,0.00265,0.00285,0.00302,0.00327,0.0034,
H202,MS,SONATA,2026,48,29472FT5,N Line,500,,,0.00263,0.00263,0.00283,0.003,0.00325,0.00338,
H202,MS,SONATA,2025,24,29412F4S,4dr Sdn SE,1500,,,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,
H202,MS,SONATA,2025,24,29442A4S,4dr Sdn SEL AWD,1750,,,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,
H202,MS,SONATA,2025,24,29442F4S,4dr Sdn SEL,2000,,,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,
H202,MS,SONATA,2025,24,29452F4S,4dr Sdn SEL Convenience,0,,,0.00167,0.00167,0.00181,0.00195,0.00207,0.00224,
H202,MS,SONATA,2025,24,29472FT5,4dr Sdn N Line,0,,,0.00114,0.00114,0.00128,0.00142,0.00154,0.00171,
H202,MS,SONATA,2025,36,29412F4S,4dr Sdn SE,2250,,,0.00213,0.00213,0.00231,0.00245,0.00265,0.00278,
H202,MS,SONATA,2025,36,29442A4S,4dr Sdn SEL AWD,1000,,,0.00145,0.00145,0.00163,0.00177,0.00197,0.0021,
H202,MS,SONATA,2025,36,29442F4S,4dr Sdn SEL,2500,,,0.00215,0.00215,0.00233,0.00247,0.00267,0.0028,
H202,MS,SONATA,2025,36,29452F4S,4dr Sdn SEL Convenience,2250,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2025,36,29472FT5,4dr Sdn N Line,1500,,,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,
H202,MS,SONATA,2025,39,29412F4S,4dr Sdn SE,2000,,,0.00216,0.00216,0.00234,0.00248,0.00268,0.00281,
H202,MS,SONATA,2025,39,29442A4S,4dr Sdn SEL AWD,1500,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA,2025,39,29442F4S,4dr Sdn SEL,2000,,,0.00216,0.00216,0.00234,0.00248,0.00268,0.00281,
H202,MS,SONATA,2025,39,29452F4S,4dr Sdn SEL Convenience,750,,,0.00218,0.00218,0.00236,0.0025,0.0027,0.00283,
H202,MS,SONATA,2025,39,29472FT5,4dr Sdn N Line,0,,,0.00154,0.00154,0.00172,0.00186,0.00206,0.00219,
H202,MS,SONATA,2025,48,29412F4S,4dr Sdn SE,2750,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,SONATA,2025,48,29442A4S,4dr Sdn SEL AWD,2250,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,SONATA,2025,48,29442F4S,4dr Sdn SEL,0,,,0.00072,0.00072,0.00092,0.00109,0.00134,0.00147,
H202,MS,SONATA,2025,48,29452F4S,4dr Sdn SEL Convenience,500,,,0.00264,0.00264,0.00284,0.00301,0.00326,0.00339,
H202,MS,SONATA,2025,48,29472FT5,4dr Sdn N Line,1000,,,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,
H202,MS,SONATA HEV,2026,36,294C2FBS,HEV Blue,250,,,0.00224,0.00224,0.00242,0.00256,0.00276,0.00289,
H202,MS,SONATA HEV,2026,36,294D2FBS,HEV SEL,500,,,0.00211,0.00211,0.00229,0.00243,0.00263,0.00276,
H202,MS,SONATA HEV,2026,36,294G2FBS,HEV Limited,250,,,0.00228,0.00228,0.00246,0.0026,0.0028,0.00293,
H202,MS,SONATA HEV,2026,39,294C2FBS,HEV Blue,0,,,0.00213,0.00213,0.00231,0.00245,0.00265,0.00278,
H202,MS,SONATA HEV,2026,39,294D2FBS,HEV SEL,500,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA HEV,2026,39,294G2FBS,HEV Limited,250,,,0.00222,0.00222,0.0024,0.00254,0.00274,0.00287,
H202,MS,SONATA HEV,2026,48,294C2FBS,HEV Blue,750,,,0.00273,0.00273,0.00293,0.0031,0.00335,0.00348,
H202,MS,SONATA HEV,2026,48,294D2FBS,HEV SEL,250,,,0.00268,0.00268,0.00288,0.00305,0.0033,0.00343,
H202,MS,SONATA HEV,2026,48,294G2FBS,HEV Limited,250,,,0.00267,0.00267,0.00287,0.00304,0.00329,0.00342,
H202,MS,SONATA HEV,2025,36,294D2FBS,4dr Sdn HEV SEL,1750,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA HEV,2025,36,294G2FBS,4dr Sdn HEV Limited,1000,,,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,
H202,MS,SONATA HEV,2025,39,294D2FBS,4dr Sdn HEV SEL,1750,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA HEV,2025,39,294G2FBS,4dr Sdn HEV Limited,1500,,,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,
H202,MS,SONATA HEV,2025,48,294D2FBS,4dr Sdn HEV SEL,500,,,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,
H202,MS,SONATA HEV,2025,48,294G2FBS,4dr Sdn HEV Limited,750,,,0.00263,0.00263,0.00283,0.003,0.00325,0.00338,
H202,MS,TUCSON,2026,24,85402A4S,SE AWD,250,0.00193,0.00193,0.00207,0.00221,0.00233,0.0025,0.00277,0.00362,0.67
H202,MS,TUCSON,2026,24,85402F4S,SE FWD,0,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,0.00314,0.00362,0.67
H202,MS,TUCSON,2026,24,85432A4S,SEL AWD,0,0.00183,0.00183,0.00197,0.00211,0.00223,0.0024,0.00267,0.00362,0.67
H202,MS,TUCSON,2026,24,85432F4S,SEL FWD,0,0.00201,0.00201,0.00215,0.00229,0.00241,0.00258,0.00285,0.00362,0.68
H202,MS,TUCSON,2026,24,85442A4S,XRT AWD,0,0.0018,0.0018,0.00194,0.00208,0.0022,0.00237,0.00264,0.00362,0.68
H202,MS,TUCSON,2026,24,85442F4S,XRT FWD,0,0.00173,0.00173,0.00187,0.00201,0.00213,0.0023,0.00257,0.00362,0.68
H202,MS,TUCSON,2026,24,85462A4S,SEL Premium AWD,0,0.00196,0.00196,0.0021,0.00224,0.00236,0.00253,0.0028,0.00362,0.69
H202,MS,TUCSON,2026,24,85462F4S,SEL Premium FWD,0,0.00188,0.00188,0.00202,0.00216,0.00228,0.00245,0.00272,0.00362,0.69
H202,MS,TUCSON,2026,24,85472A4S,Limited AWD,0,0.00202,0.00202,0.00216,0.0023,0.00242,0.00259,0.00286,0.00362,0.69
H202,MS,TUCSON,2026,24,85472F4S,Limited FWD,0,0.00196,0.00196,0.0021,0.00224,0.00236,0.00253,0.0028,0.00362,0.69
H202,MS,TUCSON,2026,36,85402A4S,SE AWD,750,0.00175,0.00175,0.00193,0.00207,0.00227,0.0024,0.00249,0.00354,0.61
H202,MS,TUCSON,2026,36,85402F4S,SE FWD,1250,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.62
H202,MS,TUCSON,2026,36,85432A4S,SEL AWD,750,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.65
H202,MS,TUCSON,2026,36,85432F4S,SEL FWD,500,0.00213,0.00213,0.00231,0.00245,0.00265,0.00278,0.00287,0.00354,0.65
H202,MS,TUCSON,2026,36,85442A4S,XRT AWD,1250,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.63
H202,MS,TUCSON,2026,36,85442F4S,XRT FWD,750,0.00218,0.00218,0.00236,0.0025,0.0027,0.00283,0.00292,0.00354,0.64
H202,MS,TUCSON,2026,36,85462A4S,SEL Premium AWD,750,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,0.00299,0.00354,0.66
H202,MS,TUCSON,2026,36,85462F4S,SEL Premium FWD,500,0.00228,0.00228,0.00246,0.0026,0.0028,0.00293,0.00302,0.00354,0.67
H202,MS,TUCSON,2026,36,85472A4S,Limited AWD,1000,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.65
H202,MS,TUCSON,2026,36,85472F4S,Limited FWD,1000,0.00212,0.00212,0.0023,0.00244,0.00264,0.00277,0.00286,0.00354,0.64
H202,MS,TUCSON,2026,39,85402A4S,SE AWD,0,0.0021,0.0021,0.00228,0.00242,0.00262,0.00275,0.00284,0.00354,0.61
H202,MS,TUCSON,2026,39,85402F4S,SE FWD,500,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,0.003,0.00354,0.6
H202,MS,TUCSON,2026,39,85432A4S,SEL AWD,0,0.00216,0.00216,0.00234,0.00248,0.00268,0.00281,0.0029,0.00354,0.6
H202,MS,TUCSON,2026,39,85432F4S,SEL FWD,1000,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,0.00299,0.00354,0.58
H202,MS,TUCSON,2026,39,85442A4S,XRT AWD,250,0.00182,0.00182,0.002,0.00214,0.00234,0.00247,0.00256,0.00354,0.59
H202,MS,TUCSON,2026,39,85442F4S,XRT FWD,500,0.00228,0.00228,0.00246,0.0026,0.0028,0.00293,0.00302,0.00354,0.61
H202,MS,TUCSON,2026,39,85462A4S,SEL Premium AWD,750,0.00226,0.00226,0.00244,0.00258,0.00278,0.00291,0.003,0.00354,0.63
H202,MS,TUCSON,2026,39,85462F4S,SEL Premium FWD,750,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.63
H202,MS,TUCSON,2026,39,85472A4S,Limited AWD,1000,0.00227,0.00227,0.00281,0.00295,0.00315,0.00328,0.00337,0.00354,0.61
H202,MS,TUCSON,2026,39,85472F4S,Limited FWD,1250,0.00225,0.00225,0.00243,0.00257,0.00277,0.0029,0.00299,0.00354,0.6
H202,MS,TUCSON,2026,48,85402A4S,SE AWD,500,0.00273,0.00273,0.00293,0.0031,0.00335,0.00348,0.0036,0.00413,0.53
H202,MS,TUCSON,2026,48,85402F4S,SE FWD,0,0.00262,0.00262,0.00282,0.00299,0.00324,0.00337,0.00349,0.00413,0.54
H202,MS,TUCSON,2026,48,85432A4S,SEL AWD,0,0.00262,0.00262,0.00282,0.00299,0.00324,0.00337,0.00349,0.00413,0.54
H202,MS,TUCSON,2026,48,85432F4S,SEL FWD,1000,0.00269,0.00269,0.00289,0.00306,0.00331,0.00344,0.00356,0.00413,0.52
H202,MS,TUCSON,2026,48,85442A4S,XRT AWD,500,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,0.00358,0.00413,0.54
H202,MS,TUCSON,2026,48,85442F4S,XRT FWD,750,0.00272,0.00272,0.00326,0.00343,0.00368,0.00381,0.00393,0.00413,0.53
H202,MS,TUCSON,2026,48,85462A4S,SEL Premium AWD,1000,0.00266,0.00266,0.00286,0.00303,0.00328,0.00341,0.00353,0.00413,0.54
H202,MS,TUCSON,2026,48,85462F4S,SEL Premium FWD,250,0.00271,0.00271,0.00291,0.00308,0.00333,0.00346,0.00358,0.00413,0.57
H202,MS,TUCSON,2026,48,85472A4S,Limited AWD,500,0.00262,0.00262,0.00282,0.00299,0.00324,0.00337,0.00349,0.00413,0.55
H202,MS,TUCSON,2026,48,85472F4S,Limited FWD,750,0.00269,0.00269,0.00289,0.00306,0.00331,0.00344,0.00356,0.00413,0.56
H202,MS,TUCSON,2025,24,85402A4S,4dr Wgn SE,2250,0.00192,0.00192,0.00206,0.0022,0.00232,0.00249,0.00276,0.00362,0.6
H202,MS,TUCSON,2025,24,85402F4S,4dr Wgn SE,3250,0.00201,0.00201,0.00215,0.00229,0.00241,0.00258,0.00285,0.00362,0.55
H202,MS,TUCSON,2025,24,85432A4S,4dr Wgn SEL,2250,0.00203,0.00203,0.00244,0.00258,0.0027,0.00287,0.00314,0.00362,0.61
H202,MS,TUCSON,2025,24,85432F4S,4dr Wgn SEL,2500,0.002,0.002,0.00214,0.00228,0.0024,0.00257,0.00284,0.00362,0.6
H202,MS,TUCSON,2025,24,85442A4S,4dr Wgn XRT,0,0.00017,0.00017,0.00031,0.00045,0.00057,0.00074,0.00101,0.00362,0.62
H202,MS,TUCSON,2025,24,85442F4S,4dr Wgn XRT,0,0.00026,0.00026,0.0004,0.00054,0.00066,0.00083,0.0011,0.00362,0.62
